Method,quantity,LB_days,FH_hours,N_params,n_hidden,seed,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_huber,GHI,1.0,1.0,2700,50.0,4.0,78.08472588935045,0.5443589976047906,0.0346003544918941,0.2822399646436983,0.8825515817382922,0.7853446002416818,0.8332339668597044,0.8532772367481866,0.8239519346165243
ELM_huber,GHI,1.0,1.0,5400,100.0,0.0,73.05260843201832,0.5092781494145239,0.021844918003444916,0.25253408121354853,0.8972015782027969,0.7026867272621122,0.7795367662494546,0.8272071748430176,0.7698102227848614
ELM_huber,GHI,1.0,1.0,5400,100.0,1.0,72.87541139951462,0.508042839974763,0.02860142656764469,0.253019642272428,0.8976996708445611,0.7040378213786384,0.7776459151946907,0.8201988714340037,0.767294202669111
ELM_huber,GHI,1.0,1.0,5400,100.0,2.0,73.89754459859438,0.5151685280953577,0.016282909003205608,0.25517573983513075,0.8948098659148578,0.7100372537432239,0.7885529919683877,0.8330454045427902,0.777211883418134
ELM_huber,GHI,1.0,1.0,5400,100.0,3.0,74.3491932489324,0.5183171465193495,0.020006008504977617,0.25780934984989184,0.8935201298195126,0.7173653846365438,0.7933724876157343,0.8403261072646143,0.7836879931722974
ELM_huber,GHI,1.0,1.0,5400,100.0,4.0,72.38532601456917,0.5046262641226853,0.015135382858850332,0.246597387413565,0.8990709787764941,0.6861676264856112,0.7724162651607428,0.8234154761030351,0.760666455916463
ELM_huber,GHI,1.0,1.0,13500,250.0,0.0,69.09909483775478,0.48171666830950116,0.010407933197540357,0.22873359827293716,0.9080271363329653,0.6364608801034727,0.7373492349792544,0.8011111088431271,0.724973741308618
ELM_huber,GHI,1.0,1.0,13500,250.0,1.0,70.08036324170321,0.48855747204762984,0.015370541671209572,0.23267116345185757,0.9053963962106255,0.6474173212129684,0.7478202477857111,0.8104082438289296,0.7352152709425365
ELM_huber,GHI,1.0,1.0,13500,250.0,2.0,70.78327159654178,0.4934577196068025,0.013374596963915302,0.23595566459929654,0.9034891244075377,0.6565565841231135,0.7553209095370363,0.8188214693963879,0.7435663210188458
ELM_huber,GHI,1.0,1.0,13500,250.0,3.0,70.46339613707515,0.4912277433535674,0.02039383741365498,0.23466970046687355,0.9043594347121253,0.6529783347112067,0.7519075518674437,0.8154338953296921,0.7401065939694474
ELM_huber,GHI,1.0,1.0,13500,250.0,4.0,69.48992947107676,0.48444132856541183,0.016246605642223157,0.2293278631428344,0.9069837698758313,0.638114447156871,0.7415197905930438,0.8057506676771021,0.728461635142339
ELM_huber,GHI,1.0,1.0,27000,500.0,0.0,67.74566851753416,0.47228140697489335,0.012083968440383017,0.21970652872682148,0.9115947497868124,0.6113426785298659,0.7229069638589358,0.7936061458515825,0.7092852627467948
ELM_huber,GHI,1.0,1.0,27000,500.0,1.0,68.01693520928525,0.4741725126005242,0.012700846014851878,0.21901959372887259,0.9108853490722266,0.6094312529383936,0.7258016224374262,0.798998413420563,0.7114104295987943
ELM_huber,GHI,1.0,1.0,27000,500.0,2.0,68.16153017887834,0.4751805403781708,0.013690634846582403,0.22079811430986163,0.9105060545137651,0.6143800614335396,0.7273445802787937,0.7996469978631112,0.7137905465251482
ELM_huber,GHI,1.0,1.0,27000,500.0,3.0,67.83835889732377,0.4729275876671504,0.015528556054750698,0.22011699206844765,0.9113526701919232,0.6124848100821788,0.7238960532354072,0.7949203672078178,0.7104337435084679
ELM_huber,GHI,1.0,1.0,27000,500.0,4.0,68.08707877355394,0.4746615106715149,0.012443003907707582,0.220555382823126,0.9107014524484048,0.6137046508386683,0.7265501170967799,0.7975548788292758,0.7126032155882412
