Method,quantity,LB_days,FH_hours,N_params,n_hidden,seed,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_corr,humidity,1.0,1.0,15000,100.0,3.0,6.408435392105519,0.09007239280152414,-0.0072257916403618535,0.06809154494846652,0.7572847174781021,1.3999487527678873,1.264823709155314,1.1668083956355133,1.277193619186238
ELM_corr,humidity,1.0,1.0,15000,100.0,4.0,6.35719518957489,0.08935219709583692,-0.006311375143555969,0.06699918927117193,0.761150578277639,1.377490135194078,1.2547105038162234,1.161739484736382,1.2646467079155612
ELM_corr,humidity,1.0,1.0,37500,250.0,0.0,5.965379514293023,0.0838451156866589,-0.0060216934667671985,0.06239325741959522,0.7896854791623467,1.2827930835141848,1.1773784055125247,1.0971464377969267,1.1857726422745454
ELM_corr,humidity,1.0,1.0,37500,250.0,1.0,5.981193123508756,0.08406738048824275,-0.004231542261201595,0.06249488894353995,0.7885689567831017,1.2848826076290512,1.1804995149003195,1.1004755155746617,1.188619212701344
ELM_corr,humidity,1.0,1.0,37500,250.0,2.0,6.011103089084808,0.08448777361124513,-0.005334892550217882,0.06287682863941951,0.7864490763692623,1.2927352125491451,1.1864028019408994,1.1052845184709275,1.1948075109869907
ELM_corr,humidity,1.0,1.0,37500,250.0,3.0,6.015547135549305,0.08455023595568438,-0.0055261607953413765,0.06304828783154807,0.7861332005557551,1.2962603797685504,1.1872799170226567,1.1040932124451681,1.195877836412125
ELM_corr,humidity,1.0,1.0,37500,250.0,4.0,6.051524437425176,0.08505590722616242,-0.0037544822749907554,0.06336035532222353,0.7835673959471794,1.3026764259117407,1.19438070553339,1.1117112249042551,1.2029227854497953
ELM_corr,humidity,1.0,1.0,75000,500.0,0.0,5.847145791968756,0.0821833068943448,-0.004746717816465258,0.060967420146607484,0.7979397215232176,1.2534781500157621,1.1540427851828507,1.0779963369931935,1.161839090730602
ELM_corr,humidity,1.0,1.0,75000,500.0,1.0,5.849342904146099,0.08221418793456103,-0.0050659212368555,0.060917385950848085,0.7977878414357619,1.2524494568057296,1.154476426064524,1.080841060575455,1.1625889811485697
ELM_corr,humidity,1.0,1.0,75000,500.0,2.0,5.789178886802315,0.08136856545869386,-0.0047646721104106825,0.06015505159544206,0.8019261965391359,1.2367760126086491,1.142601940184836,1.0714953783865377,1.1502911103933409
ELM_corr,humidity,1.0,1.0,75000,500.0,3.0,5.86376833739416,0.08241694152578115,-0.005361325196079545,0.06124427426430565,0.7967892352882033,1.2591702161461977,1.1573235531510295,1.0818800480536759,1.1661246057836345
ELM_corr,humidity,1.0,1.0,75000,500.0,4.0,5.8977497412345,0.08289455987837074,-0.005891420655969796,0.06139943406286885,0.7944271379026955,1.2623602710442423,1.1640304141268911,1.088066731053245,1.1714858054081263
